src_port,dst_port,protocol,packet_size,packet_rate,byte_rate,flow_duration,total_packets,total_bytes,tcp_flags_syn,tcp_flags_ack,tcp_flags_fin,tcp_flags_rst,entropy,conn_state,src_bytes,dst_bytes,wrong_fragment,urgent,label
63439,8080,6,179.8575758832411,0.5,591.2155394944285,39.16565222774486,31,4985,0,1,0,0,6.871873121928457,1,2006,2886,0.0,0.0,3
52129,1433,6,623.0548523293933,13.467275145190994,13388.833147231631,1.0,43,49931,0,1,1,0,6.126795256153693,1,30372,19761,0.0,0.0,5
56685,445,6,163.84631513991292,49.762437633682616,11377.541664497758,0.5,35,4943,0,1,1,0,2.3524792932941376,3,1922,943,0.0,0.0,4
50703,4443,6,189.15886289530923,0.9553812069097956,396.45355824222474,42.662982636734554,16,5067,0,1,0,0,6.822946982202348,1,1943,3021,0.0,0.0,3
55929,443,6,671.316729859046,5.0,19594.139494990894,8.73560575089812,54,50451,0,1,0,1,6.486021804310686,1,29835,20032,0.0,0.0,5
52720,22,6,205.3669627613783,80.94066127750706,7658.516734388396,4.663977685575183,30,4911,1,1,0,1,2.0085481166875647,2,1940,1022,0.0,0.0,4
54411,258,6,40.0,68.98555615008797,6967.0134533626215,0.8425797216733445,5,212,1,0,0,0,4.647922799901692,3,104,46,0.0,0.0,2
59089,947,6,73.10776712493087,32.46969232435754,9449.309351280173,0.610884090997755,4,179,1,0,0,0,4.7600767197026155,2,128,52,0.0,0.0,2
61278,1433,6,731.9660280364221,5.0,25789.771329298426,6.088784220849658,52,49965,0,1,1,0,5.826655473215652,1,29915,19854,0.0,0.0,5
51606,22,17,676.8201673118359,1.0,6056.13673549247,210.90990947638872,46,50120,1,1,0,0,2.7622942994529884,2,25085,24991,0.0,0.0,0
50967,22,6,129.59965559880135,74.21438407464339,8663.17085118325,1.294788476811032,30,5022,1,1,1,0,3.65776721169446,3,1917,960,0.0,0.0,4
57926,887,6,59.00804142834415,120.82265394381184,1919.9273362019558,1.3233638681500142,1,218,1,0,0,1,4.642324689900066,2,100,43,0.0,0.0,2
59363,80,6,1144.499855946412,22.71953440574915,11275.994206201276,5.928250229155745,43,50161,0,1,0,0,5.0524075323806885,1,30039,19951,0.0,0.0,5
63742,995,6,89.07815834408089,116.51177523187337,6521.619703827196,2.0,1,217,1,0,0,1,4.233404161878975,3,107,54,0.0,0.0,2
63271,239,6,71.89260256177909,64.03188458301119,7248.032210866866,0.1428617452743753,4,207,1,0,0,1,4.686660845585253,2,96,47,0.0,0.0,2
62986,445,6,122.52614363854113,79.6979366082079,11767.455816422433,1.582564665807461,24,5072,0,1,0,0,2.8364576860364954,1,1935,1016,0.0,0.0,4
52776,1337,6,178.55620808681323,4.993905067934666,537.7866820628534,12.325082647173915,16,5016,0,1,0,1,5.917212535024373,1,2093,3047,0.0,0.0,3
60713,3389,6,482.6310445739617,8.894434523557491,3367.192027797916,100.96107375968445,52,50497,0,1,0,0,3.648275660715653,2,24981,25354,0.0,0.0,0
50781,23,6,146.28010656334953,63.10327794352283,14004.83793926696,3.7775603817043835,40,5090,1,1,0,0,2.866281892106092,3,1974,1003,0.0,0.0,4
46060,443,17,40.820410985350826,753.4871703900794,144623.03014115745,1.7119631638799897,1016,100142,0,0,0,0,2.3377233201802397,3,5020,521,0.0,0.0,1
60106,505,6,56.00737576543141,103.6535433577892,2265.9139107478977,0.8801832688238095,1,206,1,0,0,0,4.852907666448605,2,103,63,0.0,0.0,2
57832,8080,6,249.2383532413486,9.741779224174575,7251.175542080688,21.49022751417833,47,50067,0,1,1,0,3.668467165072026,2,25026,24881,0.0,0.0,0
62337,23,6,132.89230844929193,82.84068041971993,10332.783332555522,9.462390225946027,28,5073,1,1,1,1,3.4150986452378422,2,1980,1018,0.0,0.0,4
55651,80,6,872.1420628633514,32.319782303502116,22173.17497683312,16.236143422142863,52,50070,0,1,1,0,4.83829526203694,1,29891,19794,0.0,0.0,5
63301,80,6,86.53761283522726,869.2124278278881,10000.0,3.508047897241699,1031,100688,1,0,0,0,3.2097000782384324,3,5031,465,0.0,0.0,1
63626,4443,6,198.62304010363437,2.965939554859702,605.7151014150259,27.651797055424165,19,4985,1,1,1,0,6.385477981345543,1,2053,2923,0.0,0.0,3
50584,23,6,174.716830611023,26.490752324480297,9026.695427424358,0.5,29,5163,1,1,0,1,2.2982507613884455,3,1973,1003,0.0,0.0,4
54240,8080,6,384.20734896116585,13.81795550309928,3077.023260688925,37.44397298798888,48,49531,1,1,0,0,3.741889417001389,3,24927,24992,0.0,0.0,0
64966,8080,6,187.30263757621535,3.340899601968892,267.0088679034097,17.670371013786088,21,5056,1,1,0,1,6.479365642952668,1,2030,2972,0.0,0.0,3
56726,3389,6,553.3161093389873,6.091437396940156,6057.915872785041,34.019094759656575,52,49793,0,1,0,0,3.8294770673905183,2,25152,24964,0.0,0.0,0
57918,21,6,138.01521847340572,54.57997929358304,11222.54843446222,5.1753563040033965,33,5020,1,1,1,0,3.940622000175703,1,2062,958,0.0,0.0,4
10126,80,17,44.69318920946563,100.0,10000.0,0.37090493157095267,950,99739,1,1,0,0,2.1564901714441915,3,4852,495,0.0,0.0,1
58941,3389,17,394.8389225374086,11.796047002289205,2783.6709376183967,4.193331509767379,37,49798,1,1,0,0,3.6333498947510363,3,25140,24999,0.0,0.0,0
54686,22,17,563.8446684391093,5.537720803215482,2343.807475132504,65.47783582717993,43,50477,0,1,0,0,3.6302358745354404,1,24719,25083,0.0,0.0,0
20585,80,6,64.88145646586781,112.83451715823813,34743.92809288368,1.7411676583653442,1000,100506,1,0,0,0,1.9738097627810685,2,5029,483,1.0,0.0,1
59904,8080,6,918.4371835164699,8.055695848340402,22170.135515424376,5.792578212102572,46,49931,0,1,0,0,6.366123453051021,1,30077,19953,0.0,0.0,5
61096,22,6,151.94987620799418,59.63636756997738,6978.0985464377745,8.342873237117583,27,5051,1,1,0,1,3.2797384184021805,2,1994,904,0.0,0.0,4
50706,23,6,193.0305967521545,68.61722794897774,9315.095801914928,1.1573344051374852,22,4995,1,1,0,1,3.508644384121781,1,1915,954,0.0,0.0,4
63422,80,17,80.87750386467849,100.0,202461.48743843514,0.21877899258876424,1035,99801,1,0,0,0,1.8034242105116796,3,5158,521,0.0,0.0,1
53351,22,17,580.6780046708155,9.71008026283883,5238.036812107949,76.10846471077585,52,50254,0,1,1,0,2.801894092812484,2,25300,24949,0.0,0.0,0
58377,4443,6,179.5690047141239,3.0422088065347177,447.7951572533114,19.91486248695753,23,5087,0,1,1,0,7.027207005074885,1,2002,2941,0.0,0.0,3
61321,1337,6,211.19894510765104,0.5,395.64681082885204,32.67806261473849,18,5034,1,1,0,0,6.505421627838899,1,1927,2997,0.0,0.0,3
60601,443,17,78.62473002123399,281.67855421356217,52266.52824370094,3.802048122732501,1007,99968,1,0,0,0,1.7715687829201565,3,5054,498,0.0,0.0,1
60809,1008,6,70.37952231626177,129.59901310228764,6571.330286210176,0.08995339076287603,4,223,1,0,0,1,4.9230221214237035,3,86,58,0.0,0.0,2
49501,445,6,121.00438199962275,64.78299920802763,6843.9755266328575,5.652586071678764,34,4954,0,0,1,0,2.0,3,2030,980,0.0,0.0,4
17000,80,17,40.0,353.86601028873037,12919.728483841256,3.7909499963618343,1005,100291,1,0,0,0,3.070251435500063,3,4979,542,0.0,0.0,1
60436,443,6,298.58212713874775,3.51812040368079,3419.8673497294435,1.0,55,50062,0,1,1,0,4.481542942340752,2,24776,24990,0.0,0.0,0
65037,80,6,959.8515491664934,23.687240953696143,26423.58821811327,1.4205801454313913,54,49909,1,1,0,0,5.838463112442578,1,30160,20005,0.0,0.0,5
63650,42,6,60.410163034101444,124.42697843721416,5695.297980117652,0.1705653803134543,2,221,1,0,0,1,4.410784980045484,3,107,50,0.0,0.0,2
50492,22,6,144.2033338692435,32.387857489176675,8642.811022763408,1.69018998684809,32,5010,0,1,0,0,3.589318973020797,3,2013,974,0.0,0.0,4
51352,22,17,316.5680389607928,10.285065681855256,5030.038453188578,16.587663189710128,64,49944,1,1,0,0,3.336601328550355,3,24818,24693,0.0,0.0,0
52473,53,17,52.03211090219472,458.980147040921,50826.97583130803,10.0,1036,99617,1,1,0,1,1.0614673895546285,2,4950,499,0.0,0.0,1
21497,53,17,69.3626215952822,402.971716930517,16144.337255711522,2.3843665431529333,1059,99866,1,1,0,0,2.1597482988306664,2,4936,499,0.0,0.0,1
52899,723,6,40.0,123.74148199866511,5842.156183742921,1.5037989538142147,3,186,1,0,0,1,4.728978047739494,3,120,50,0.0,0.0,2
57010,22,17,580.0824058476874,7.725898420557734,5818.5167751944855,47.75847644219338,39,49500,0,1,0,0,4.142218526388692,3,24945,25093,0.0,0.0,0
65318,80,6,400.82676439854305,4.448883067452001,6431.316489515782,12.535255870277792,34,50425,0,1,0,0,3.1068479734308356,1,24862,24904,0.0,0.0,0
62235,22,6,716.0138000644329,3.5935116326157255,6798.929942296491,7.215151509332551,47,50146,0,1,0,0,3.0058027807665635,2,24916,25100,0.0,0.0,0
59962,3306,6,502.5994307356511,22.115132870553158,27999.669244794808,2.3793292004304627,57,49925,1,1,0,0,5.824251430037895,1,29938,19882,0.0,0.0,5
63589,80,6,974.7827781649714,6.241971974728207,20903.444513273163,12.535995961834363,47,50179,1,1,0,0,4.866223096921444,1,29884,19781,0.0,0.0,5
62569,22,6,725.8138875070285,11.256528204031902,4120.822577936453,15.380720710986768,50,49756,0,0,0,0,3.731131232227102,1,24998,24789,0.0,0.0,0
61779,8080,6,100.0,3.7282758326285546,260.8140082405285,42.18865450585227,18,5081,0,1,1,0,7.487084906815032,1,1959,3027,0.0,0.0,3
59739,3306,6,1122.7112906788223,18.99906173272684,13518.886282752272,7.564956020111232,50,50229,0,1,0,0,5.2916553284099335,1,30225,19946,0.0,0.0,5
63149,31337,6,149.9656671115607,1.6416612200846843,232.29549558979664,21.62847453874767,14,5005,1,1,1,0,6.329994956617561,1,1990,2893,0.0,0.0,3
20254,53,17,78.68440543327569,234.8662886618375,18782.77872401459,7.603444021037295,988,100398,1,0,0,1,2.1512797037211846,3,5002,511,0.0,0.0,1
64571,8080,6,239.30413623453762,0.8732910416515265,645.3323004238202,21.035899279267433,22,4955,0,1,0,0,6.808411542286278,1,2040,2911,0.0,0.0,3
62278,3306,6,400.0,14.959779664460449,22663.431351973763,6.721419223650932,62,50068,0,1,0,0,4.978534522330505,1,30217,20088,0.0,0.0,5
56705,1433,6,911.3407158107076,21.847387007343784,21130.137111927805,2.8139761006152035,59,50169,1,1,1,0,5.597634465211917,1,29859,19852,0.0,0.0,5
57094,3306,6,563.5479172619754,26.285635736555633,19312.233100006266,14.468237723031939,49,49802,0,1,0,0,5.6588310691987,1,30155,19997,0.0,0.0,5
64790,269,6,67.21065498429111,83.53656332209977,4768.191701020573,0.14775555227513304,5,190,1,0,0,1,4.548131726328053,2,107,57,0.0,0.0,2
64830,341,6,53.0847200472331,109.7917845870673,8580.440630410212,0.2960349565343422,6,194,1,0,0,1,4.425523171552298,3,111,46,0.0,0.0,2
49313,3389,17,447.7945493506409,7.464384699717049,4590.129924373509,65.26874360763523,48,49407,1,1,1,0,3.088351965371145,2,25063,24811,0.0,0.0,0
59499,445,6,170.867205402471,50.15062624097075,12435.30352309983,6.123380322920413,34,5031,1,0,1,1,3.0804444772453996,3,2057,949,0.0,0.0,4
38306,53,6,55.3130410436029,100.0,10000.0,3.9612733364835115,1037,100080,1,0,0,1,1.429279066229658,2,4847,442,0.0,1.0,1
50460,1337,6,204.49932198634627,1.5801522849270122,780.9609103871044,21.235685152195927,26,5077,1,1,0,0,6.656444018398081,1,2049,2929,0.0,0.0,3
62755,262,6,44.10096996577829,115.41717788611786,7504.482815605241,0.22388913295433924,3,201,1,0,0,1,4.220948005876347,2,116,47,0.0,0.0,2
42453,443,17,94.07597175542251,161.91187746273022,14277.923461161845,0.6629673607893258,1044,100032,1,0,0,1,1.128882807621253,3,5013,534,0.0,0.0,1
60198,443,17,65.82928134047934,172.25962186697183,131354.9474752319,5.728362310842192,994,99679,1,0,0,0,1.610853654351275,2,4963,491,0.0,1.0,1
64044,8080,6,573.4204533576135,5.731317326575441,4656.274027073417,235.83792799677934,64,50087,0,1,0,0,3.8794721598793354,1,24687,25137,0.0,0.0,0
62718,31337,6,109.52463871228036,2.516331065099468,513.57044836191,34.895450621465585,26,4957,0,1,0,0,6.779309196471954,1,1927,2987,0.0,0.0,3
60308,488,6,55.66452313067634,99.3031625191013,5489.7194308113085,0.09987467730850512,2,204,1,0,0,1,4.26085034798423,2,84,48,0.0,0.0,2
54690,4443,6,249.6232097539005,0.5,547.7456656712153,39.94386901279508,19,5067,0,1,0,0,6.271348084228577,1,2042,2964,0.0,0.0,3
15871,80,17,75.86507128555618,202.78040217067652,65553.16691799372,0.9759521808719807,1034,99579,1,0,0,0,1.478849696942263,3,5026,496,0.0,0.0,1
49312,31337,6,214.83296632580263,3.2756822450250436,537.4797229987515,19.93967836966638,15,4915,0,1,0,0,6.031110326182765,1,2020,2971,0.0,0.0,3
59735,1433,6,945.3570224890445,31.2806287165703,24215.03136263615,2.6640034373190478,64,49577,0,1,1,0,5.113531761144668,1,30095,20056,0.0,0.0,5
60936,3389,6,144.1968335863241,37.5987701196016,11350.23151950217,11.459590305603953,23,4983,1,0,0,0,3.5512163208086096,2,2024,985,0.0,0.0,4
63997,80,6,909.1874019105682,9.620195888135468,19563.39919010191,5.093801068229231,50,49883,0,1,0,0,4.582801617603266,1,29999,19937,0.0,0.0,5
63771,22,6,268.6511549896103,10.957604819329823,5660.130001625243,103.35248731988676,50,50159,1,0,0,0,3.899174025674554,2,25039,25077,0.0,0.0,0
53855,3306,6,412.82139497943433,32.86138837389324,10912.566749048156,9.93076625229229,65,49651,1,1,1,0,5.315777443257819,1,29835,19895,0.0,0.0,5
55192,973,6,59.83027491085518,90.77316020453327,8494.684269329204,1.3299777367858856,3,222,1,0,0,1,4.880762725508798,3,93,40,0.0,0.0,2
63830,523,6,62.773365168699684,131.412251853069,4179.633197369598,0.08521230379881502,4,194,1,0,0,0,4.134259583630611,2,93,38,0.0,0.0,2
49323,8080,6,899.3318183672284,35.34642996595383,21608.417384078704,17.89743543386576,43,50048,0,1,1,0,5.4799592823780525,1,30075,20291,0.0,0.0,5
65196,4443,6,109.31095877408154,2.754973324470794,629.4013299822614,45.553750872889026,16,5068,0,1,1,0,7.548821160620094,1,1995,3001,0.0,0.0,3
52131,885,6,40.0,134.5186860602124,8251.228304142765,0.11666536934971318,2,207,1,0,0,1,4.1654434531750795,2,95,48,0.0,0.0,2
56044,22,6,607.6044709593688,13.035655503918093,5366.600424209986,24.24901252142987,49,50251,1,1,1,0,3.6857020172115154,2,25066,25003,0.0,0.0,0
53578,443,17,251.6997538101755,13.735826121297906,3981.6095190290725,15.067576783830583,42,49873,0,1,1,0,3.794317729898136,3,24689,24596,0.0,0.0,0
60674,3306,6,528.4935812574535,11.168700414049725,19539.07516777224,20.92173215846937,39,49740,0,1,1,0,5.768900123464809,1,30321,19965,0.0,0.0,5
52021,3389,6,539.5131980344764,15.809669067280481,5241.513612378935,3.567942767260892,50,49909,0,1,0,0,3.8085315223676015,3,24702,25035,0.0,0.0,0
54123,4443,6,302.26293125361053,0.7905155145103522,317.5580196391563,26.34089030234007,25,5041,1,1,0,0,5.8429594411253625,1,2000,2986,0.0,0.0,3
57161,4443,6,222.9382760584964,0.8426717309338443,814.0101794940224,47.57504881771776,13,5005,0,1,0,0,6.633159674257966,1,1930,2962,0.0,0.0,3
64538,443,6,1078.3323650041104,16.557594481304772,12917.837160398845,8.496510472025879,56,49752,0,1,1,0,5.903928773154117,1,30134,20016,0.0,0.0,5
64823,445,6,191.810902525433,44.16042880828999,15231.507703872758,4.225107148999665,25,5144,1,1,1,0,2.9687738861044277,3,1992,980,0.0,0.0,4
23549,80,6,86.01910761248017,225.76543975760114,10000.0,3.4215135259765086,985,99933,0,0,0,1,2.6424634998404652,2,5120,515,0.0,0.0,1
50141,794,6,69.39478319680585,98.10535008077007,4750.4655813820655,1.1640371625562236,2,187,1,0,0,1,4.9286878597216495,3,77,39,0.0,0.0,2
51505,8080,6,262.46363070917397,1.047213644766522,849.0955487439276,26.402508307315593,25,5020,0,1,0,0,6.288946365540992,1,2052,3007,0.0,0.0,3
53206,443,17,96.28362453800779,413.6771552454678,42655.7400116478,0.1,973,100464,1,0,0,1,2.753209112560154,3,5075,519,0.0,0.0,1
57137,443,17,58.26282478093985,907.8924688091491,59574.31983678929,0.2156411113098754,1016,99934,1,0,0,1,1.8072791394428136,3,5149,465,0.0,0.0,1
58044,1433,6,881.7724489713905,22.70439042270399,20920.613676705118,1.0,50,50185,0,1,0,0,6.026693432340648,1,29732,19822,0.0,0.0,5
62383,443,6,652.0310399674245,5.0,19437.43450055626,3.8558355037349026,46,49722,1,1,0,0,5.389003947291687,1,29752,20188,0.0,0.0,5
65021,21,6,137.83265445128654,40.20730841506073,14418.239672533626,4.04551113198959,31,5094,0,1,0,0,2.5255613576827147,1,1988,1012,0.0,0.0,4
61578,80,6,1090.4198645469428,29.665493678290495,30675.285006602106,2.2390641359280323,56,49947,1,1,1,0,4.513920077260969,1,30198,19908,0.0,0.0,5
12118,443,17,65.16998848753892,1886.9737120029888,31983.22458685926,0.22057291455391692,984,99802,1,0,0,0,2.317623454194206,3,4976,512,0.0,0.0,1
56075,3306,6,939.304445636486,25.599480081474105,21476.479981520006,1.0,48,50129,0,1,0,1,5.310259437527796,1,29867,19817,0.0,0.0,5
23583,80,6,49.88379149538209,144.27854761399925,19026.946789141763,1.3701034132205914,1019,100475,0,1,0,0,2.2100144855511377,3,4856,478,0.0,0.0,1
65207,1433,6,1473.5966156120396,17.720797091604254,13710.939380529164,54.917878867542306,62,49841,0,1,0,1,5.407358587222498,1,30204,20126,0.0,0.0,5
65059,343,6,56.55731116002061,176.36875587337101,6558.110894921626,0.10308617398864614,1,204,1,0,0,1,4.384915509178931,2,81,44,0.0,0.0,2
59047,4443,6,120.64985041509225,0.868644122348091,315.1031369384003,26.399699837131774,21,5071,0,1,1,0,6.0678987279652725,1,2035,2989,0.0,0.0,3
55001,956,6,51.61582709244341,81.2502944510946,5240.180202129639,1.1340975721758961,1,177,1,0,0,0,4.39672364741191,2,96,43,0.0,0.0,2
65009,8080,6,142.42626607492068,2.1047099512200647,337.5543006417055,34.67444429957513,17,4990,0,1,0,0,6.843385458945294,1,2031,2942,0.0,0.0,3
60078,8080,6,1006.0618199214643,21.553288747334346,24929.070923104788,10.698637076140042,56,49791,1,1,0,0,5.672300865469168,1,29909,20206,0.0,0.0,5
64189,80,6,67.94368236394034,100.0,117998.03128301835,1.7114520178756651,965,100190,1,0,0,0,2.3845944080047925,2,5020,505,0.0,0.0,1
62668,178,6,55.665147172267766,75.10854750555427,4596.968570909426,0.15147503752268796,1,172,1,0,0,0,4.933333215056141,3,92,46,0.0,0.0,2
55226,80,6,928.3478420288851,14.059171431335965,18649.02831383186,1.0,51,49946,1,1,1,0,5.940606868310271,1,30176,20074,0.0,0.0,5
53888,3389,17,169.90175799244764,11.773892410850998,4680.810876350008,31.624521647839504,54,50573,1,1,1,0,3.014808009124373,1,25525,25082,0.0,0.0,0
42524,80,17,50.831377238057996,530.1998864853551,44745.80800787889,1.429987730722375,978,99825,1,0,0,1,2.9511172187731796,2,5025,466,0.0,0.0,1
52170,31337,6,151.62694391991602,2.805783830224868,629.2329743776339,29.711991803001183,15,4863,0,1,0,0,5.643563976182787,1,1987,2987,0.0,0.0,3
53687,8443,6,215.0574317023476,1.988082314862382,440.5097564684537,22.44231797513167,17,5082,0,1,0,0,6.9494095109183895,1,1959,3046,0.0,0.0,3
54682,3389,6,644.5080160580154,2.5403192676431265,4460.562936885328,73.57921346700456,51,50003,1,1,0,0,3.832511234721987,2,25061,25131,0.0,0.0,0
59765,1433,6,872.4686017633385,5.0,23315.249395632396,6.623344317906773,63,50180,0,1,1,0,6.004796653762996,1,29917,20112,0.0,0.0,5
59728,3306,6,813.584345225594,28.83111623032242,25471.431256297546,11.537528132279773,36,49218,0,1,1,0,5.834877237219096,1,29993,20193,0.0,0.0,5
54733,3306,6,547.8550725953986,25.26301806450854,19244.13607695742,11.12188650165888,56,49669,0,1,0,1,5.017685775471859,1,29818,20119,0.0,0.0,5
54556,22,6,165.54787229954846,19.727087525156314,7072.931971884357,0.8146876772672857,30,5011,0,0,1,0,3.459952679010263,1,1931,1047,0.0,0.0,4
51260,17,6,62.541885789874,110.93614337287708,6118.367666596582,0.05118352737789397,3,196,1,0,0,1,4.186929978065013,3,91,52,0.0,0.0,2
53114,23,6,136.41526108715635,42.188537728331184,10807.83182139066,6.804143306910886,33,4894,0,1,0,1,3.225131860528984,1,1962,1030,0.0,0.0,4
46484,53,6,78.47710427236939,1857.0652061626952,179829.66036464303,1.6046064584986233,970,99882,1,0,0,1,2.537253784901518,2,5062,488,0.0,0.0,1
57303,443,6,1015.3316001064246,21.128175737969094,13896.84604626296,5.79934100709686,48,50457,0,1,0,1,5.32457506942371,1,30113,19882,0.0,0.0,5
41751,443,6,78.58402473711531,797.4638644937959,11601.153855699054,5.943903082318461,1000,99719,1,0,0,1,1.6529412981774325,2,5089,522,0.0,0.0,1
54711,8080,6,943.3822993695981,29.62399369681022,17375.227453373605,6.714499904800918,60,50163,1,1,1,1,5.507676380820549,1,29698,20408,0.0,0.0,5
57320,3389,6,149.27921021346276,52.06537008760162,7481.849488242397,1.3313537720321507,31,4958,0,0,0,1,2.939143510492383,1,2005,954,0.0,0.0,4
59829,443,17,717.9329730032923,7.267463027456227,2403.7462298907394,49.351399255959166,51,50097,1,1,0,1,3.769700994104704,3,25205,25011,0.0,0.0,0
54045,3389,6,409.1511449693475,6.3209804247858505,4474.042392438644,46.02785477236166,51,50070,1,1,0,0,2.9476368474511627,2,24966,25062,0.0,0.0,0
57379,23,6,185.74450073059518,28.940277872511082,5130.049232972547,0.5,26,5042,0,1,0,0,3.706224113343662,1,2059,932,0.0,0.0,4
61405,8080,6,1059.277242389505,24.814876084420792,21223.686035484636,2.6361962210324497,50,50039,0,1,0,0,5.635498040878959,1,29798,20030,0.0,0.0,5
63741,8080,6,604.1328841068419,10.483749474795582,4581.094868701849,183.2207756307603,53,49898,0,1,0,0,3.317946889305394,3,25099,25084,0.0,0.0,0
57863,8080,6,302.77078703225664,0.5,450.9993989683832,15.493094468981496,12,5008,0,1,0,0,5.966831447860472,1,2022,2906,0.0,0.0,3
64673,8443,6,206.55811006045934,0.7966631564140578,408.61691332616783,36.02650759235254,24,5065,0,1,1,0,6.024958413345974,1,1992,3008,0.0,0.0,3
